ReviewText,Rating,Sentiment
food was awesome but expensive. food was awesome but expensive. food was awesome but expensive. food was awesome but expensive. food was awesome but expensive.,5,Positive
the food was different from what i ordered and this is 2 nd time i think will nvr order again,1,Very Negative
"great 👍 ambiance, tried avakaya biryani tastes awesome, i would rate food 5/5, ambiance 5/5, service 1/5, if u plan to come please get your water because they won't offer you water until you request them, waiters ""sai "" is busy in doing his works, the way he communicates is more like road side restaurant.",2,Negative
"food is very tasty. we ordered more than 5 times from same place and every time we feel the same.
pandu mirapakaya starter is veg starters is superb.",5,Positive
went to this place with colleagues for a lunch. good ambience and good food sums up this place. bangla kodi was very unique - chicken pinned with crispy fried potato. we ended up ordering another plate of it. must try at this place.,4,Positive
"food 1
ambience 5
serving 4
food is not so tasty
i prefer not go to this restaurant when u want to enjoy ur food, u can go if u want abidence,
we have ordered both veg and non veg but not all satisfied",1,Very Negative
i wanna give 10 but i can't . i simply love it . if i wana spend time with the family the first restaurant come to my mind is this because the retro songs and the old recipes they have make it a best combo ... i simply love it .,5,Positive
"i had huge expectations on food based on the review but taste was not up to the mark. and staff is not customer friendly.
not recommended to anyone",2,Negative
visited ulavacharu with my son who are both non veg lovers. the food was good but the quantity was very less for the price that was paid. we ordered raju gari kodi pulav which costed around 400 and the meat was very less in it.,3,Neutral
"food - 4
vfm - 3.5
ambience - 3.5
service - 3.5

we ordered bamboo chicken and pachi mirchi kodi pulao. both the dishes had fresh ingredients.
bamboo chicken has good flavors but was more than mildly spicy. it is served directly from the bamboo box it is cooked in. it also has dry gravy so it's not entirely a good choice for starters, will go well with any indian bread.
pachi mirchi kodi pulao was awesome. the rice was flavorful. chicken curry served over it was semi - gravy and yummy as well. the chicken was nicely complementing the rice.
service can be improved a bit. will go again to this place to try other dishes.",4,Positive
nice service,5,Positive
i ordered raju gari kodi palav from this pathetic senseless restaurant. why the hell there is water in raju gari kodi palauo? it is full of water. i have to heat and boil it again to take water out and it became paste. is this how you serve customers? pathetic. i am never going to order again from this restaurant. stupid restaurant,1,Very Negative
"amazing food.. ordered:
bamboo chicken - above avg
chicken vepudu - great
chepala vepudu - great
raju gari kodi pulao - above avg
andhra kodi pulusu - great

rated 4.5 because of noise or else would have rated it as 5.",4.5,Positive
"first of all..excellent ambience. perfect for family gatherings . coming to food we ordered bamboo chicken , raju gari kodi pulav , korameenu vepudu , kodi vepudu pulav and my favorite junnu which were okay in taste but the starters were delicious.",3,Neutral
"extremely disappointed with the food taste.we have ordered kodi roast which was average when compared to godavari royyala vepudu.we usually expect dry item when it is named as vepudu but we got gravy and semi gravy items.same experience with two more items kakathiya mamsam vepudu biryani and kodi vepudu biryani..
even the prices are extremely high.if taste is better no one would be bothered about price.😑",2,Negative
"the service was very fast and taste was awesome the ambience was super and raju gari kodi pulao was very tasty,totally everything is awesome.",5,Positive
"lovely ambience and equally lovely tasty food . best part is the valet parking. good variety of options of authentic food. we had starters, main course and appetisers . there is a complimentary jalebi and at the end masala pan which is a very nice gesture . overall a very good experience",4,Positive
been there with the hype by waiting for 30 mins nearly for the table meanwhile looking at the authentic theme on a sunday for lunch and management finally provided us a table and we have ordered few items in which ulavacharu biryani is yummy . service can be better.,4,Positive
delivered late,4,Positive
"heard so much about this restaurant and went to enjoy the weekend dinner, but the rotis were served cool and the curry is full of oil. inspite of complaining to concerned staff, there wasn't much difference. try to avoid ulavacharu, if you want to have a tasty and healthy food.",1,Very Negative
"this is best place compared to all other restaurants of ulavacharu in hyd. service is very quick and obviously tasty food. if you are looking for spicy dish, try chicken fried piece biryani. you'd love it.this place is highly recommended.",5,Positive
"i have been here twice and the food was yummy yummy i say.
ambiance was kind of historic type with all wooden sculpture kind. it was nice .
we have tried pandumirchisticks which is my fav till date.
coming to ragi sankati , it has disappointed me a bit. i expected it to be more tasty but it was not bad.
over all you can enjoy there with yummy food.",3,Neutral
the ordered food was not good spoilt.,1,Very Negative
"comimg out of a restuarnt with full satisaction after a long long time. kotha kodivepudu, loose prawns, bamboo chicken, chapala vepudu, natu kodi pulsu, andra kodi kura, ragi sankati evevry thing was perfect except konasema kodi vepudu was a little spicy. special mention: really quick service.",5,Positive
most of my star rating goes to the ambience here.this place is simply amazing with authentic telugu menu and the food presentation.prices are on higher side though for the ambience.spice lovers must visit the place to satisfy their hunger.,5,Positive
the experience from the jubilee hills outlet led us to try this one with colleagues on a couple of occasions and we were not disappointed. this place lives up to its reputation as a destination of choice for andhra delicacies. check it out...,4,Positive
"no taste in food, starters were served cold, probably it was already cooked so waiter suggested us that dish. it is expensive and not worth at all. they are trying to be over authentic and spoiling the basic taste of food.

rotis are very hard and ulavacharu biryani is too much masala and no tasty.

not suggested to visit.",1,Very Negative
"i had a family lunch today at ulavacharu gachibowli. natukodi kaju vepudu was seriously bad in taste, chicken higeneness. when we complain about the same, staff didn't respond in proper manner.",1,Very Negative
"good place for team visits , ordered raju gari kodi pulav and bongulo chicken both tastes great ....ambience is good, place can be extended to have more seats, it is always over crowded .. a must visit place",4,Positive
"india is a food nation, every 50 kms you travel from one point to another the taste,spices and the approach changes. andhra pradesh and telangana is no different. andhra the way they cook their dishes is more earthy and less spicy compared to telangana cuisine. rayalseema being all healthy as they use raagi, spices are very earthy. why am i preaching this because all these varieties are to be found in ulavacharu.

ulavacharu is a vibrant telugu brand having branches throughout hyderbad. banjarahills, gachibowli etc....

their unique dishes names, taste especially their crispy chicken skin, although a little tweeek is much needed to the palatte of hyd. so overall the setup is amazing it just doesn't serve food it gives you an experience. a must visit place. points to consider for restaurant their rose milk is a bad imitation of rajamundry ,they serve fruitpunch naming it as rajamundry.. so as i said tweeks are much needed.

4/5 is my rating",4,Positive
the moment you enter the restaurant the ambience is good.we ordered godavari royalla vepudu that was good.then we ordered gadwal kodi pulao was ok their sambar rice was so sour more of citrus taste that was not at all acceptable.,2,Negative
"so, when i went with my parents, i observed the restaurant was jam-packed with people (i swear, it was difficult to get to our seats also). in a way, i couldn't appreciate the ambiance much. we ordered ulavacharu vegetable pulao and what i believe was pandu mirapakaya (i hope i'm right). the food was tasty, well-made, with a slightly different mix of spices from the usual. i enjoyed the rice and the flavor it had. having never tried any rice item of that sort, it felt like a novel burst of flavors to my restless buds. i'd recommend trying the food here at least once.",4,Positive
"we went to the first floor confused whether to go to shanghai chef or kobe's, later to realise they are in the same restaurant (i.e they share floor space). we decided to order chinese. we had the dimsum platter (3/5), kung pao chicken (2/5), dragon prawns (2/5) and fried ice cream (4/5). the chicken was hard inside (not indicative of fresh chicken), the prawns were sweet and the dimsums had thick coatings. i did not enjoy my time at shanghai chef. so maybe when you're there, just try the sizzler. ill update my review when i have it.
kobe's is a really famous chain for sizzlers.",2,Negative
"they have a wide range of food offering. nothing much to talk about ambiance. i visited this place 2 times in a week. 1st time ordered a sizzler which was fantastic.  2nd time we had a chicken stater, soup and a american chopsuey. soup and starter was good but sea food american chopsuey was not good. being a person from coastal area i can tell if sea food is fresh or not, and boy, the prawns were not fresh that is for sure. all and all its a causal dinning if you crave for some variety of asian food.",4,Positive
"stale food and indigestible noodles. please don't visit here if you don't want to fall sick. the chicken was dry and uncooked , the noodles was sticky and under cooked. felt the items were reheated as it was served way quicker than expected.",1,Very Negative
"shanghai chef 2
located in the gachibowli ,hyderabad .
food they are serve is looking good and so tasty.
price is reasonable.
staff service is best",5,Positive
"location wise it is placed in a prime location, centre of it area, gachibowli. food was so delicious, only if you like chinese flavor, else don't visit. interior ambience was not so cool, very ordinary. different kind of soups and dimsums are available at reasonable prices.
great place to hangout, but if you are planning to visit in weekend then prebooking is recommended.",3,Neutral
"really loved the food.tried new chinese things.would definitely recommend this.the service was a little slow,but the taste compensated for it.a must visit if you love typical chinese food.",4,Positive
extremely poor food quality. i have got my food order replaced everytime i have come here. the service is also not friendly. this is my last visit to this place. i am sorry for the negative reviews.. but this time it was unbearable.,1,Very Negative
"quantity is very less..... and not so tasty , but service is good. if it provide quantity with tasty food will help the restaurant to attract customers.",1,Very Negative
"its a casual place for good chinese food. the ambience is a bit dull, but the food is okay. service is ok. have been here on multiple occasions and have liked the food they serve.",3,Neutral
it's a duo restaurant where you can have chinese and sizzlers together available at one place .... well quantity is much less compared to price and taste is not that good though as chinese should be at that price...,3,Neutral
shanghai chef and koba sezler both are same restaurents but dont know why in zomato it ia showing as different. you can try this restaurent with friends to taste different chinese varities.,4,Positive
small little chinese joint. good courteous staff and tasty food. low on your pocket as well. located in gachibowli. used zomato gold which was absolutely value for money here,3,Neutral
"i have ordered food online, veg chilly garlic noodles and honey chilly potato. the taste was pathetic. in chilli garlic noodles, there was no garlic. and honey potato noodles, they have made french fries and put a sweet syrup on it. looks like chief does not know how to cook this dish.",1,Very Negative
i've been to shanghai chef 2 quite a few times now. twice before kobe sizzlers moved in and once after. it has great staff and a wonderful ambience. it gets busy over the weekend and you might have to reserve a table beforehand. their sizzlers are wonderful and they have a great set of starters. i would suggest you try them over the main course.,4,Positive
"service was pathetic and staff was absolutely rude and not open for feedback. service is one area where management has to focus on at least as per my experience. definitely not a place that i will ever visit again with the kind of experience, not that there was any argument or anything it was very cold.",1,Very Negative
"liked the food. thanks for suggesting #khaophatkraphao it was good as a full serving

missed the fried ice cream definitely gonna come back for it.

sorry! not to corporate on billing!! 🙏

#giveatry",4,Positive
"this place is amazing! the food is really tasty, especially the chef recommended. the owner, suhail, is very courteous and professional. he suggested some great stuff to try and customised the food as per our requirements.",5,Positive
shanghai chef has always been the place to go for chinese fast food. they have a good choice of menu and the food is great. i highly recommend having the crab fried rice and the diced chicken in oriental sauce. america’s chopsuey is equally tasty.,4,Positive
"this is one go to place for us for authentic chinese food and it does always stand by my expectation.

we have visited it in past and have always loved the food.

this time we tried some nice salt and pepper vegetable starter which was okish..as i found it to be a little bland..( that's why there is one less star).

we tried veg manchow soup which was amazing.

khao soi was the main dish we ordered and was again bang on.

ambiance is pretty much simple yet nice.

food is amazing. service is good.

it's definitely worth the money we pay.",4,Positive
"ambiance-
shanghai chef has one of it's outlet in gachibowli. shanghai chef is chinese theme restaurant specialised in their chinese dishes. it has indoor sitting available with beautiful lights and music in the background. sitting arrangement includes couch and chairs.
food-
we placed an order for sesame chilli chicken as it was mentioned as must try starter in the menu. sesame chilli contained a large amount of chilli chicken topped with sesame seeds and served with salad, which tasted somewhat sweet. sesame chilli chicken cost approximately inr 280. we also placed an order for khao phad kruptao in rice item, which included fried rice topped with spicy gravy contained spinach and capsicum cost approximately inr 290. shanghai chef 2 offers 1+1 dish on zomato gold membership.
service-
service was very quick and the staff was very polite.",3,Neutral
"it's a small place with nice ambience and comfortable sitting. the service was quick and people were friendly. the noodles we ordered were okay, and the veg kung pao was good. it's a nice place for a casual hangout and chinese food.",4,Positive
"lovely place to have chinese food. excellent service and the place is very pleasant to sit with dear ones.
quality of the dishes are too good.",5,Positive
"ordered chicken fried rice and kung phu chicken. the food was great and value for money. quantity is less. good ambience.

quantity 3/5
taste 4.5/5
ambience 4.5/5",4,Positive
"restaurant serves stored food. today i visited to have fried ice cream but it's not fresh. they prepared the food long back and just kept it refrigerated. it's not fresh. when i asked for any manager in the place, there is no manager available. worst experience ever. i would not prefer it to anyone.",1,Very Negative
a small place with with dim lighting and gives the feel of romantic dinner table. at first we thought it's a good budget friendly restaurant for chinese food in gachibowli. food tasted good and so was the presentation. we were enjoying our food and suddenly we heard people arguing with waiter over something. and to our horror when we find out they had found cockroach in their food our experience turned into nightmare. they should maintance the hygiene of their kitchen.,2,Negative
it is a good restaurant for chinese food in gachibowli.we did order food and starters from here and loved the quality and quantity. the staff were all friendly n ambience was decent. only problem was that their card swipe machine was not working.but overall a good experience in hyderabad n will visit again to have chinese food in the landof biriyani.,4,Positive
a very cosy outlet for some delicious chinese indulgence in the city of hyderabad. the place is ideal for fulfilling the cravings for delicious chinese food.,5,Positive
"food was not that not at all good .. just not able to have the name that they have got ..
i have ordered 2 items and was thinking to have more but by seeing the tase and planes to shift other place .
i have ordered chicken fried rice and i see chicken was not that well cooked and i can see chicken skin been used as that same have complained to management and they told me they use skin less chicken and they this might be a miss and told will change the order and they have replace it and again i got the new one but i was again i was disappointed to see the same mistake ..",2,Negative
worst chinese i have ever eaten !! the chopsuey was sweet and the paneer was bland !!!,1,Very Negative
"the portions were quite good also the dumplings were pretty impressive. though the wait time was a bit too long, but overall we had a good time.",4,Positive
"the overall rating present for this restaurant doesn't justice the experience (will come to this in a bit)

so, a small almost cute little place tucked in first floor with ambient lightings turned on (to give romantic dinner table feel) and apt audible english chartbusters couldn't go any wrong with setup and restaurant proudly own this.
with this as a beginning, shanghai chef takes the dinning experience to whole new diff level which is confusing at its best. waiters are surely not in the mood to offer appropriate tables to guests, not aware of all the food which is getting prepared in kitchen, not aware of all the 'must try' dishes of their own menu & most of all courtesy seems to have been left at the mercy of the servers. like an example, since its not a fine dining we can't expect servers to serve your food left in the bowl again but same server at one table doing the same thing neglecting other tables left too much to be desired. this was the case, when a cockroach was found in one of the guests food and staff tried to avoid the scene blaming it to fate.
on the food side, crispy corn was good but avoid maonchow soup. flat noodles also served just warm that too after enquiring multiple times.also, service takes the beating even if just half tables are filled.

so, coming back to first line. the rating is probably for food only, go at your own risk if your are looking for experience !",2,Negative
we found cockroach in the food!! unhygienic pace! dirty kitchen!! horrible staff and worst manager! please think twice before you order food from here,1,Very Negative
"not a great place. it has ok ambience and good hospitality but the food isn't great. i've tried america chicken chopsuey, it's different from other chopsuey's out there and it's just average. i've tried the tei pei chicken starter and it was not great, the starter was not skinless and also the chicken was very chewy making it difficult to swallow. i've heard that momo's over here are good but i didn't want to try. overall i wasn't satisfied.",2,Negative
i love thai red curry here. awesome chinese food. so many options to try different foods. ambience is good and staff is very friendly and recommend different varaities.,5,Positive
nice ambience. courteous staff. best place to have good chinese menu. starters was very good and the main course has good quantity and quality. order will take some time to come.,4,Positive
i love this place for the soup - tom kha gai/ gung. ask for chicken flavour of this soup. that's a must try. nice ambiance too. and they served it lovely.,5,Positive
we came here to enjoy some good chinese food but instead were served with cockroach in american chopsuey. we immediately showed that to the waiter and asked for the bill. they deduced that dish from the bill but again won't dare to go to that place again.. was very disappointed..,1,Very Negative
"exiting food. great service. definitely pooking forward to visiting again. one suggestion though, be available on all the food ordering apps, you're not.",5,Positive
"i have never rated a place one star before but this place dissapointed me to the core!
ambience is pretty decent and so is the pricing, but the food is nowhere close to being authentic chinese ,oriental or any of the cuisines they are serving. food was so spicy that we were sipping water after every bite and after few bites i had started tearing up. it was so spicy full of whole red chillies that it was impossible to eat it (p.s. we are a family who loves spicy food). also in the name of dimsum for rupees 250 they served street style steamed veggie momos which cost barely 50 rupees a plate. highly dissapointed with food!!",1,Very Negative
it's our default choice when we crave chinese food and if we are around the gachibowli area. the food tastes great and the fact that they are open all the way from lunch to dinner makes is a very viable option for a decent lunch at odd times in the evening when most other places are closed till dinner. the ambience has nothing to be complained about and the pricing is pretty decent.,4,Positive
"this place has lost its charm
went for dinner today. ordered honey crispy chicken and butter garlic prawns.
they served honey crispy chicken was waiting for butter garlic prawns. after 40 minutes the person comes and asks for main course order. i asked for butter garlic prawns he comes back after 5 minutes and says it’s not available.
pathetic service they take almost an hour to tell you if a order is available or not. better avoid it if these are the standards of this place wasting customers time",1,Very Negative
hi. this is a restraunt where even if the customer says the dish is bland and not tasty chef comes back and say it's the way that it gets cooked. no words more than that.,1,Very Negative
ordered sesame chilly chicken for home delivery and it was one of the worst chicken dishes i have had. chicken was like rubber and they had added so much spices that it was almost bitter. they didn't even have the sense to send a spoon or fork and some tissues.,1,Very Negative
ordered salt and pepper prawns : it was extrememly salty and we couldnt eat it,1,Very Negative
i ordered with them yesturday and got chicken in my veg pad thai!!! :( very disappointed with it as xhilli potato was really nice. i dont recommend anyway who is vegetarian as i couldn't even reach them on phone....,1,Very Negative
ordered veg fried rice. was so bland and tasteless for the price! it smelled weird too. i somehow felt street food would have been much better and cost effective,1,Very Negative
"decent ambience, not the perfect place if you're looking for authentic oriental cuisine. american chopsuey was reasonably good and the non veg platter was value for money, well quantity atleast.",3,Neutral
the place was nice. the food was tasty. the ambience was not bad either.. some of the stuff in the menu card was not there.. but overall it was a nice experience.,4,Positive
"i had high expectations of this restaurant but was dissapointed. i sometimes ponder to visit them again, because as per user reviews they are good.

the seating is well, the air conditioning is not. its either chilly or completely stopped. you cant help it.

the servers are less and even being a small place, you have to shout to catch their attention.

the food. oh god! i dont know what happened with the chef that day, but he had put spinach in all of my dishes and that too in huge quantities. they were wreaking havoc on the plate and we had to leave a dish totally for that matter.

so many wrongs, bounds me to visit them once again to see whether they are like this all the time or was i unfortunate to visit them on their bad day. they also need a experienced manager.

ambience : 2
food: 2
service : 0
value for money : 1",1,Very Negative
"two stars explained, one for bearable ambience and another for bearable food. this is not a authentic chinese restaurant. not to be hateful but this place is just a fast food restaurant with better ambience.

if you want an authentic chinese meal , don’t come here.",2,Negative
"the only good thing about this place was friendly staff.
rest assured was average.
not so crowded either
chopsey tasted like honey. not up to the mark
it was chinese . it had to be a little spicy but a dissapointment.
soup and starters were okay.
also they switched off the a.c even when it wasnt late. need to improve.",2,Negative
i went to this place yesterday and we used zomato gold. the service was very disappointing. restaurant was out of staff. didn’t attend properly even when the place was not at all crowded. food was also not upto the mark. served after a long time.heard alot about this place but..,1,Very Negative
"went to this place which a bunch of foodies for a review session and to my delight it turned out to be an awesome experience.
i always wanted to visit authentic chineese restaurants and this was the one.
the service was very good along with a perfect ambience.
lets begin with the food part:
we started with a couple of soups tom kha gai (which was a coconut milk based chicken soup and it was very yummy as you can feel the coconut flavour) followed by lemon corriander soup which was also good.
amongst the starters we tried tei pei chicken,kung pao chicken, phuket fish( this was one of the best as the fish was perfectly fried and it was also crispy), drawn prawns (nice crispy which nice sausage).
now the best part was the shu mai, the dumplings were great and delicious it was my first time though but i found it really great.
in the main course we had phad thai phak(spicy flavored rice with nice flavours and the aroma was too tempting😋),burmese khow suey which were steamed noodles with several add-ons like peanuts, fried onions etc. (a must try one if you visit this place).
we also had some mocktails my personal favorite was fall in love along with a couple of other like fruit punch .....
the last but not the least the desert part we had fried ice-creams which had coconut base and it was very yummy 😋.
a nice place to visit if you are looking for some authentic chineese dishes.",5,Positive
"recently i went to this place for a review session with bunch of freaks. this place is located at indiranagar.
service was really great .

when it come to chineese cuisine , i thought to order few authentic dishes .

firstly they served us with soup : chicken manchow soup and tom kha gai/gung which is coconut based. people who likes coconut based cuisine then they must try this.
coming to starters we ordered tai pai chicken, dragon prawns, kung pao, phuket fish, dumplings named shu mai. out of these best was phuket fish which was crispy frm outside .

main course: they served us burmese know suey , again this is coconut based dish where the gravy is made out of coconut . it's served with plain noodles , add ons like peanuts, fried onions , green chillies, variety of suaces .
pad thai rice which was just like fried rice .

they also serve mocktails and desert.
fried ice cream was the best.",5,Positive
"i had visited few among many chinese places in past. recently got a chance to visit shaghai chef, located at prime location, indra nagar. welcomed nicely by the staff members.

i didn't thought much about food in starting, as people don't eat chinese daily and i am weak in remembering chinese dishes name, i had one thing in my mind, shezwan :p. but as soon as the dinner started, i was surprised, there is more to it, started with tom kha gai/gung - chicken soup, coconut based soup, creamy and smooth, with spices and topped with red chilli, one word, fantabulous. then the marathon started, one after another i was enjoying every bite, had few expression changes in between but at end, the conclusion - amazing dinner.

strated with starter, tai pai chicken, dragon prawns... pakoda kind, tossed to give a spicy flavour, i am not a fan of prawns, so can't say, kung puo chicken... was decent, phuket fish... basha fish, kind of crispy from outside, soft inside, tasted amazing, and the dumplings, named shu mai, open dumplings with minced chicken, it's not spices but is simply wow, go for it. tried few mocktails, was ok but need some improvement, other than that everything was good. and then the deserts, ice cream on brownie and fried ice cream were something hatke, must try.

in main course we had, burmese khow suey... noodles mixed with coconut kind gravy, not spicy with stuffs to add on, liked fried peanut, fried onions, chillis, diff sauces etc. and phad thai rice, both were also good. overall had a good time and dinner, the staff members made our food tasting visit more comfortable. recommended for good dine in, one can go with dishes with must try tag, if unable to decide and can consult staff members for know about the dishes.",4,Positive
"this restaurant have got a very peaceful atmosphere so been to this place for dinner with friends.we ordered soups 1st were my favourite was toma gai/gung which is a rich coconut milk based prawns thai soup.we can taste the thick coconut milk taste and being a malayalee i always love the coconut taste and i just loved this one.it is a mild soup which give a small sweetness of coconut milk.other two soups we ordered were manchow soup and chicken lemon coriander soup.manchow soup dint taste like how it is suppose to be.we ordered the chicken one so it was a spicy soup with a chilly and garlic combo and coming to the chicken lemon coriander soup,it had a strong taste of lemon with minced chicken and vegetables and i dint like that much but my friend who ordered this soup loved this.

now coming to the starters,we ordered dragon prawns,tei pei chicken,kung puo chicken,shu mai dumplings,phuket fish.we were served with dragon prawns first which was crispy added into a sauce and garnished with cashew nuts kinda dish which is spicy.tei pei dish was a starter which i loved than the dragon prawns one,which is mildy sweet one and not too spicy like dragon prawns.so the last starter we tried was phuket fish which was cooked well and it was fried kinda hard and added to soya sauce and tasted awesome.coming to djmoljngs we had shu mai dumplings which are steamed and half opened dumplings which was tasting too good with the chilly sauce.

we ordered mocktails after the starter and we had fall in love which i really loved which had a mixed taste of both litchi and strawberry,litchi punch which i ordered which doesn't give the colour of litchi and dint give too much of litchi taste,alfonza which is of mango and tasted great and also fruit punch which was a mixed fruit mocktail.they have mentioned mocktail with scoop of ice cream so i dint find a scoop in it or don't know whether they mix it with the juice and serve but all were tasting great.

now coming to the main course we had burmese khow suey and phad thai phak.we had the burmese dish which was ma favourite again as it is made of rich coconut milk and noodles one and too yummy for your tummy dish.this dish was served with other set of seasonings and condiments so people do try this one and you will love this and this is creamy non-spicy dish.phad thai phak which was of rice type garnished with an egg omelette which is like a fried rice dish and a spicy one.

last we had fried ice cream and brownie with ice-cream as desserts.both were yummy where brownie ice cream was served with butterscotch ice cream flavour with a strawberry sauce as the topping and fried ice-cream coating is made of coconut so do try these.",4,Positive
"not recommended , food is not tasty better change yiur chef2 & call chef1
food quality is bad n taste is worst n got cold not at all acceptable",1,Very Negative
"i am frequent here, like their noodles varieties. almost tried every non veg noodles and rice items. i like it if not love it. i don't mind ambience here coz i love chinese but ambience is okay. service is good. price is affordable. prawns dishes are very pleasing either with rice or noodles.",4,Positive
"i ordered the pad thai noodles. all the veggies were under cooked and raw and the noodles were over cooked. there was no chewiness in the noodles. completely tasteless.
extremely disappointing experience today as i have already ordered the same item earlier also and it used to be good before.",1,Very Negative
i loved the food. authentic chinese and nice ambience. taste was really good. had rice noodles after a long time and it was pretty good. the lamb and dragon prawns are must try.,5,Positive
"loved the food. very cute ambience. service was the downside, though. despite the crowd being normal and not heavy, none of the waiters were in sight when we needed them.

that being said, i recommend the wontons, the manchow soup and the chilly paneer. fried rice was a little insipid but other than that, a definite recommendation.",4,Positive
"thier platters might sound a bit confusing since they are more like normal starters but definitely taste good.
a must try item on their menu is bamboo rice. it has tiny bamboo shoots with lemon grass and fresh flavours. i absolutely loved it.
do not try the 8 treasure hot pot which is listed as a must try on their menu. i did not find anything very special in it. its curry was just the same as that of paneer chilli and i was expecting a little moderations there.",3,Neutral
"pocket friendly, quick service and quiet ambience makes this place a must visit for its chinese chopsey, mee goreng and nasi goreng nenus. serves fresh and good quantity for its price.",4,Positive
"food is amazingly delicious & its pocket friendly too.
nice simple ambiance , staffs are well mannered. even one can go with their suggestion in the menu..
most of food items i tasted veg & non veg both & its up to the mark.",5,Positive
awesome awesome awesome,5,Positive
"nothing could be better than having restaurant owner recieving you at entrance and assuring you of best service.
the restuarant is located on first floor ,having sufficiently spacious area with decent interiors -appropriately giving a glimpse of typical chinese restaurant .not to mention the love of colour red and yellow which found prominence here too ! i hereby got convinced to rate ambience and decor (4/5)

the crew was humble and the owner seemed delighted to have us .after exchanging a few words ,he suggested us the best and quick food we could grab .
owner and staff courtesy (5/5)

we first ordered talumein soup(3.5/5)-moderately spicy and filled with veggies ,which is certainly a healthy start

we ordered mee gorang noodles (3.5/5) - comprised of lots of green and red chillies .a perfect form of noodles to relish .
recommended to those who are tired of shewzwan noodles

noodles accompanied with 8 hot pot garlic gravy(3/5) which went with noodles so well except the excessive quantity of french beans that hindered the potential of dish.",3,Neutral
food was okay. we ordered two chicken dishes for starters and it had too much sauce in it. noodles were good. monis were really good though. would try again rest was okay. would try again if no options are available. :/,3,Neutral
"ok place. the food was just fine, but since it is reasonably priced, its decent value for money.
service is ordinary though.
on a sunday afternoon, the place was empty and it was hard to digest. i almost went out but then decided to give it a try anyway.
bottom line, if i want to eat relatively inexpensive chinese food, then this might be a choice, else no.",3,Neutral
"one of my favourite chinese restaurant in hyderabad

good and authenticate chinese restaurant. the ambiance was decent, nothing fancy. just a sober place to enjoy food.

food - 4.5/5
service - 4/5
ambience - 3/5",4,Positive
"nice place for chinese lovers... decent music, nice ambience. food is really very tasty. we visit almost every time we have a chinese craving...",5,Positive
very high priced low quality food,1,Very Negative
"delivered on time
.",5,Positive
the quantity of soup was half of what they provide at the restaurant,3,Neutral
"food was good but please send some forks, tissues and sauce packets from next time...",3,Neutral
"good food, nice ambience. friendly staff. order time is more. platters are good. desserts and mocktails are overpriced for their quality and quantity.",5,Positive
"what a scrumptious dinner at shanghai chef 2.

after a long day at chilkur balaji we we're so hungry that we just wanted to check-in to some restaurant where we will get food like the moment we enter. however, good food was also a priority to us, also being rainy season street food is a little matter of concern for hygiene.

the first thing that came into my mind when we touched gachibowli was sanghai chef.we did not take a second thought and went straight into the restaurant.

the restaurant has very cozy ambiance with simple decor, comfortable seating and dim lighting. so neat and clean that it was hard to believe when suhail bhai told us that it's a 10 years old restaurant and his first one.

aditya came to our rescue and we just told him ki bro get whatever is best you feel, he suggested us all the dishes throughout.

we started off with tom kha ghai soup : actually this was a great choice being succha cold weather outside and we being so tired. the garlic and bamboo stick flavours could actually help our bad throat and the coconut flavoured soup with loads of fresh veggies and big chunks of chiken we're so refreshing.

we then ordered nasi goreng chiken :long grains of perfectly cooked rice with loads and loads of flavours in it. **must try** and bar b q chiken : this was perfect combination with the rice, lil sweet, spicy and flavoursome chiken cooked semi wet.**must try**

mix sea food soft noodles and mix sea food rice were amazing too.

burmese khow sue was one amazing dish too ❤️❤️❤️

for take away we ordered phad thai mix sea food noodles.....and trust me after having so much at restaurant, i couldn't resist when rawshan opened the box at home. i went ahead and gulped down four spoons of it. oh my god, this is one amazing dish that i have tasted in recent times and if tell you about quantity, one take away of this is sufficient for three people.

flat noodles cooked with garlic, fresh herbs, prawns and fish, with mushroom and sweet sauce. also fresh red chilli. *** a must must try ****

quantity of food served here is unbelievable.

for the taste and quantity and quality the vfm factor is best in the town.

bill came to 1600+ for 4 after 10% friendly gesture discount.

staff is very friendly and aditya was great at service.

we were about to leave suhail suhrac macadams bumped into us. it was great meeting you. and thanks for making our dinner so special.",5,Positive
"an awesome place to enjoy chinese. it looks very ordinary from the outside but the interior of the restaurant is very classy. the ambience is really very good. the most amazing and surprising part of this restaurant is it's food. i was so amazed with the food. it's a 100% must go place for all foodies. the prices matches the quantity+quality and doesn't leave a hole in your pocket. this sets the restaurant miles apart in comparison to other similar level chinese restaurant.
this restaurant will definitely be one of my top favourites while considering chinese.",5,Positive
"the gravy were very dilute
every time we order it is thick
this time i ordered more quantity and received it thinner. i actually paid more for less.",1,Very Negative
so tasty yummy ❤️,5,Positive
"nasi goreng, kung pao chicken & burnt garlic chicken were really spicy & over powered with chilly flakes! looked & tasted like every second grains of rice had a chilli flake tagged to it! the saving grace was the indonesian prawn curry with steamed rice. really upset with tonight’s order.",1,Very Negative
"food was worst and it came with a strong smell of oil. chilly garlic noodle did not have any garlic, not even the flavour. all the items were really not eatable.",1,Very Negative
good place for chinese cuisine lover. we ordered chiken manchurian and singapore fried rice. the fried rice was ok ok...tasted average. chiken manchurian was lil spicy but liked it. good for one time visit🙂,4,Positive
