ReviewText,Rating,Sentiment
"this place is located in khajaguda it used to be one of my favorite places because of the taste quantity and pricing i used to visit this place every weekend or in fact twice a week

food is no doubt goodtheir soups starters dal makhani etc however there has been a drastic change in the prices all of a sudden

prices have been almost doubled  i used to have a dal makhani at 180 rs and now its priced at 300 rs i believe the management needs to seriously rethink if increasing prices by almost 50 is really a good decision with no changes in ambience  i believe their main usp was good food at affordable prices at a decent ambience even other restraunts like sardarji ka dhaba and moti mahal have lower prices and better ambience

with hike in prices customer expects a sophisticated and improved ambience fancy cutlery on the table  well decorated tables  and much more to look at such as clean washrooms to use well dressed waiters etc

hope the management would rethink",3,
"this review was long due located on the khajaguda road this restaurant claims to be part of the gachibowli cluster and when i asked the owner he said he was just on the edge of gachibowli and therefore technically they are in gachibowli the place has good parking and nice natural setup which has still been maintained despite the recent road construction

coming to the food we went for the gulaabi chaap after checking on google unfortunately this is the only place in india that offers this dish and we had no clue about the dish until we got it simply put it was amazing mild rose smelling chicken cooked in the tandoor and served with mint sauce it gave a heavenly feeling next on the list was the chicken momo which was soft and fresh again reminded me of some amazing momos i had in manali i hope some day they make mutton momos as well

butter chicken was by far the best in town which went very well with another amazing bread called the malai warki paratha it was soft and was melting in the mouth with the butter chicken seemed like a match made in heaven much said about the main course we went for their version of special biryani as is known from my reviews i do not eat too spicy food and this was just the perfect spicy level one could ask for it had boneless pieces of chicken pan fried and served on top of the biryani rice the taste was good and to my liking our vegetarians friends were enjoying their daal makhni and paneer butter masala which was again good and their veg biryani as per them was equally good

thanks to the friendly staff we went on eating for close to 2 and half hours without feeling the time passing by the large projector added to the aura of the place and we enjoyed the ipl on the large screen they offered us a 20 discount and another 10 on our next visit apparently one of their limited time running offer thank you aromas11six for being such a good host and an amazing food we shall be back again",5,
i have ordered chinese nonveg combo from this place it is basically veg fried rice with chicken manchurian gravythe foods aroma was awesome however the vegetables were undercooked and spoilt the taste of the food however i really liked the foodit was flavourfulwill definitely order from this place again,3,
the location is not so okay i found that most of the people werent there the quantity of the chicken biryani we ordered was a lot the chicken starter is also tasty must try biryani but prices should be reduced,4,
"i did not like this place at all this restaurant do not match zomato gold standards first thing  the price and ambience do not match at all this place looks like a shady dhaba from highway but prices for food compares to ohris restaurants

even if we ignore prices  taste and services are worst that i have encountered in any zomato gold restaurant

this place do not deserve 4 rating totally disappointed

deepank",1,
food is over rated and service should be improve a lotfood item cost does not match provided taste over all bad experiencemanagement has to look into these issues,2,
"what you people are doing
two times i get wrong items from you
why you people are sending wrong items today i given
order
1 mushroom masala
2 paneer butter masala
but you people are send biriyani and sum curry",2,
worst food 150 ml coke costs 60 worst serving and very arrogant attitude avoid visiting this place manager is not available all the time,1,
the quality of food they are offering has degraded i was the one who wrote good feedback about the restaurant once and was a frequent visitor but now because of poor quality offered twice i stopped going there,3,
have visited this place few times last year this is a decent dinein joint the food you get here is a normal indochinese food which any chinese restaurant would serve if you want vfm go there and dinein have always felt that the quantity of takeaways are less than dinein the picture is a quantity you get for 320 bucks dish,3,
"i order from this place all the time never visited though
food 45
price 35 overpriced
i really liked there paneer biryani and all starters",3,
i ordered a dish which is not there in the menu there were kind enough to make it for me paneer was soft and gravy was rich thank you we enjoyed it will definitely order again,5,
"must try
food is awesome in terms of taste and quality and quantity alsoaromas special chicken briyani must try item in menu of you are biryani lover
only one thing service is very slow because of love kitchen2 hours for lunch or dinner
place is small but good",5,
food tastes good here but when you see surroundings around kitchen and wash area it was horrible cockroaches mice and lots and lots of dust i understand this place is for online orders but not for dine in given the fact that people dont get to see this unhygienic atmosphere,2,
went for a birthday partyit is a small restaurant with simple ambiancefood is really good and you must try it oncegot to know the story behind the name and its pretty interesting and inspiringstaff is politely and courteous,5,
the prices are hiked and then discount is offered basically the discount provided by the restaurant is kind of a fraud and they try to fool people,1,
a beautiful calm place to settle down and have food liked the ambience had ordered mutton rogan josh kadhai paneer butter nan hot n sour soup must say they have really maintained a great taste for whatever they cook loved all d dishes we had ordered mutton rogan josh was d best till now i had in entire hyderabad kadhai paneer was surely an authentic kadhai paneer with whole spice taste coming from d dish soup was also upto d mark and also liked the behaviour of the staff really well behaved will surely revisit the place again,5,
nice experience overall we had dinner 2 times and ordered online once the food was good dal makhni was specially very good and the place is very peaceful too,5,
"this place started as a great place initially but in recent times the quality and quantity have been reduced
one of their best dishes  sarson ka phool is the best example of this category
you need to go back to your basics else you will loose the customers slowly",3,
"i have been ordering from this place for a long time they are fantastic in terms of following any specific instructions you might have when you order via swiggy or ubereats the food is as described there is no overdose of spices or oil the menu is varied i have tried chinese and tandoori dishes from here both vegetarian and nonvegetarian this is my first choice when we want to dine in my favourite dishes from here are chicken lababdaar kafuli and chicken afghani

i took away one star from the review as there are rare issues with quality control like tandoori kababs were once a little burnt",4,
"this place is tough to find due to constructions nearby and it is a normal hut styled place do not go by the pictures
food is average few items very bad mainly their special biryani oh my god it was undercooked and chicken was terrible
it is not so happening place
their main course chicken and veg curries are good and adequate quantity

p s they are good for delivery yet if u can skip there are good places nearby",3,
great taste and always have been consistent with the quality of the food been served zomato gold members can enjoy 11 and its worth it for the price you pay and the quality of food they serve,5,
i have ordered today veg cantonese pan fried noodles both noodles and soup are not at all good noodles not cooked well soup has too much of corn floor and unable to eat total parcel went to garbage tin,1,
"food ordered crispy honey chilli potatoes kafuli shaam savera and naans everything was spiced appropriately kafuli was less spicy and shaam savera was good in taste nor too spicy nor too sweet a tangy taste of tomato gravy

service a little bit slow as there were only few tables occupied but i think they have just few staff members

ambience it has indoor and outdoor seating both we sat indoor where a projector is mounted and songs were played ambience is overall very average

value for money great it is actually cheaper than we expected for the quantity and quality of food it served",4,
35 by me the food was quite good 455 for taste we ordered paneer achari tikka and paneer butter masala both of which were quite good nothing to complain about the butter rotis were a little overcooked but ok service was also good points deducted for cleanliness as the outside area was infested with fleas so was not able to get the dhaba style experience with benches and lanterns which made the outside experience desirable the inside seating was good tough,4,
"tasty food but expect less quantity compared to price
it is on the middle of kajaguda to nanakramguda not crowded and big very small restaurant",3,
"ambience not great by seeing photos we expected more out of it but it did not match our expectations it was dark and sort of out of order too
rating  35

food we reached here just to have sizzlers as we wanted it and could find only some on the list being this one of them we took sizzler again it was not what we thought of it was just about fine then we ordered panner tikka and something in non veg starters starters were good they grilled properly baked properly proper taste we ordered some curries and naan again the main course was just about fine not great overall we only liked starters here
rating  35

service it was bit slow we had to wait for quite some time for getting our order at one point we thought that maybe they are outsourcing the food also 
rating  35

overall place is bit hard to find and food it is not that great it is decent for you to explore but not the first choice",3,
"review no 514 
 
in my recent visit to hyderabad i was introduced to aromas11six while the name sounds interesting but i was not able to find the reason behind their name 

our teams in hyderabad have been ordering food from here for team events etc for quite some time and hence when we ordered food from here i was keen to find out how they fared 
 
here is what we ended up ordering over a few days from aromas11six 
 
gosht rogan josh what a beautiful preparation of spices and meat the meat in specific was cooked very well and the spices were also within moderation i usually get scared with the spice level in such dishes but aromas11six got it absolutely right with this dish 
 
butter rotis even when they were delivered to us at home and as well in the office they were warm and soft nothing beats such a meal on an unusual cold hyderabad winter evening 
 
paneer butter masala the quality of the paneer used was excellent the quantity of the gravy and the paneer pieces were adequate i loved the consistency of the gravy and the balance in the spices used  
 
dal fry again in many instances i have seen how it can go easily wrong with this humble dish thank you for serving this up well  

paneer biryani on of the days i could not have nonveg food and ended up ordering their paneer biryani and it was filling to the core the quality of the rice and preparation was nice thank you for not being stingy with the paneer 

see if you can check for some good combos on popular food app portals that way you can try this great dish and club it with something else as well 
 
price in line with the competition they have tie ups with some of the popular food apps and hence sometimes we end up getting a good deal 
 
service they have ensure we always got our orders within the stipulated time in spite of the rush in the orders especially during dinner time 
 
ambience we have only done take aways from here and hence going to leave this neutral 

here is the final ratings basis my experience at aromas11six i am going to hold back a bit on the ratings because they have depth in their menu and i would want to try them out more and perhaps revisit my ratings again in the near future

food 45 
price 45 
service 45  
ambience 35 our review has been based only on home delivery and hence keeping this neutral 
 
overall 45 implied rating of 4 on zomato",4,
i wish i had a 0 star option for thiswe visited for the first time and it was a very unprofessional way of having food there the service was although fast but the food was terrible we ordered apollo fish which was not at all worth eating and the mushroom starter itself gave a unwilligness to eat the main course we ordered was murg and veg kolhapuri which absolutely had no salt in it the restaurant couldnt even provide lemons to us even after requesting multiple times whereas they had cut lemons for finger bowl a must no to this place,1,
"if you are bored of these pizza burgers  biryani mandis  i think you should definitely visit this place
food is really good 45
ambience 35
butt  you have to wait for a lotttttt of time 
other than that everything is good
i would suggest to go with north indian dishes  they are really yummy ",4,
the ambiance of this place does not justify the price severely over priced only with gold is it ok would prefer if they thought of their service and ambience and try and compare with other restaurants out there,1,
horrible first time experience i would never suggest ordering or going to this restaurant they have absolutely no regards for the customer satisfaction i ordered food from this restaurant and after first accepting my order they go ahead and decline it after an hour when i called the restaurant they say that it was the zomato delivery guy declined it i called zomato and they say that the restaurant never responded to their call and so they had to cancel it i called the delivery guy and he said that the restaurant told him that some one else picked up the order i am not sure who is at fault here but i had a horrendous experience overall so i am not going to order or go to this restaurant again and wouldnt recommend it to anyone for their pathetic customer service,1,
i did not visit the restaurant yet but ordered chicken biriyani here but that is not a biriyani that is a just cooked basmati rice with chicken 65 they are calling it chicken biryani patheticwill visit restaurant onceheard otherwise about sea food here and update my review then,1,
"i ordered mutton biryani and it was very badworst quality mutton biryani you can eat  the pieces were all leftovers small bits and it felt he gave all leftover  on telling him to replacereataurant told let them check it but then nothing was replaced  one should not prefer this restaurant as quality is now degraded  extremely bad and horrible service ",1,
its my updated review  first time it was not good experience wrt staff but we opted this place again due to good food  they improved alot wrt service and staff response  food anyways is great here,5,
very bad i did not expect this quality and taste,1,
"the food is great but it took almost 45 min to se
rveambiance is good zomato gold is accepted address is pretty simple tandoori chicken is very tasty ",3,
been a regular customer of this place the quality and taste has gone from wow to very bad had the worst biryani recently tasteless half of the chicken was uncooked and other half stale,1,
"ordered chicken kolhapuri via swiggy and the experience was top notch  the gravy is to die for spicy succulent

this is the best and spiciest chicken kolhapuri i had in last 2 years

it appears it is slow cooked and boneless chicken is then dipped in the gravy

the aroma was fantastic and was feeling great having this curry

i can still feel it in my mouth kudos to the chef

taste 55
quantity 45

will definitely try other curies from this place",5,
"food  amazing food had chefs special kofta curry with peas pulao it was the best i had after so long time it is must try place for food

ambiance okay not great outside sitting is under construction

parking  due to road construction it was not good but manageable

services very good services and staff is very friendly",4,
"over rated restaurant
food of low quality
serivice is really poor
bettter avoid this one
food 15
ambience 15
service 15
over all rating 15",1,
"were there for my friend is birthday party as the place is nearer to her it is a small place with around 67 tables with only two stewards service is good as the place is not so crowded at the time we went

had manchow soup which can be much better lipta mushroom is not that great mushroom is not fresh there is no crispness in the crispy corn egg biryani is good overall not satisfied with the food much even pricing is little high in comparison with the taste and quality",2,
i ordered the aroma is special chicken biryani and it would have been better if it was not soo saltyplease do look into this next time,1,
starters were good the main course lacked salt and a bit of lemon juice we ordered the palak paneer i have had food here once before and it was amazing then so this time it was a slight disappointment last time i had the chicken tikka which was really amazing,3,
"totally overrated
just avoid this place unless you wanna loose your money for a cheap quality food
there is only one guy who does all the service and you have to wait long for your turn to come up
and the place looks like some forbidden house",1,
"the ambience was good we 12 ppl went there for dinner some of us ordered biriyani some had kulcha nun with kadai murg for starters we all ordered chicken drumsticks starter was delicious but they did not provide salad and sufficient chatney for biriyani they took much time and at the end when we tasted it we felt disappointed they told special chicken biriyani and mutton keema biriyani are their special dishes but the rice was sour with biriyani the gravy they provided did not have any salt may b they tried to compensate one of my friends ordered jaljeera which was the most humorous and worthless thing they provided and it took 40 rs
and about the service it was good till we pay the bill frankly speaking we found this restaurant from dine out app and we wanted to pay via that app but they showed some vague reasons and showed reluctance to accept atlast though they agreed overall we werent satisfied at all",2,
"best place to eat near my office
food is really tasty the staffs are polite

the owner himself is very friendly

the service is a bit slow
the tandoor items are really nice and their special biryani is really good the best thing is that it will not cost you much
not at all overpriced",5,
i ordered kadai veg and methi malai paratha both had a lot of soil particles and we could not eat either of them on my previous experiences i really appreciated the food and highly rated the restaurant for the same dishes that disappointed me this time we ended up ordering from somewhere else since the restaurant did not act on my prompt complaint,1,
"nice little place  hard to locate though this is near to lanco hills in manikonda the food here is really good and the staff is very attentive the ambience is not so great but good for small family dining experience this place had gold and we had ordered one starter one biryani and one kulcha all tasted good and the bill was around 450 bucks 

can try it if you want someplace light on budget",4,
"one of the most underrated restaurants some of the dishes are a must try like gulaabi chaap  reasonable rates

ambience35 taste 55 service45 value for money55
overall experience55",5,
ordered schezwan chicken via swiggy last night the taste is bland neither good nor bad just okay the quantity is way less for a 210 rupees dish,3,
"have visited this place today and the food was really awesome
ordered chilly prawn  tandoori drum stick and chicken biryaniprawns and biryani were excellent and drum sticks were good
if you are looking for taste within budget  this is a must try place
food  455
ambience  35
service  355",4,
"a place one can miss easily because of the location but a must try
i would say the ambience could have been better but the food supercedes the ambience
the broccoli  paneer corn kebab  babycorns tandoori chicken prawns were amazing
i would say stuffed paneer tikka and paneer butter masala could be better
the mutton gravy was pretty good too along with chicken biryani
among the chapatis  malai methi roti was really really nice",4,
"went to this place just because it is listed on zomato gold and i must say i am pretty impressed with the whole experience over there we have ordered paneer majestic nothing extraordinary about it was good later we have tried bhami goreng veg kolhapuri butter naan and murg biryani bhami goreng had very unique different flavourtaste which i liked same thing with the curry and naan both of them were really good special mention to murg biryani it was amazing

coming to prices they were pretty reasonable

ambience 35
service 45
food 45

unfortunately no pics cause we were too hungry p",4,
this is the place you should be if you are treating your friends full meals without burning your pocket everything we ordered was tasty and good quantity,4,
best food thanku,5,
,5,
"i ordered subz biryani paneer butter masala taste of both the foods were great except that vegetables in biryani were partly cooked which makes me to rate 4 ",4,
"a must go placefood here is delicious and worthybiryani is must try
we ordered salt n pepper friescrispy cornbiryani and chicken salt n pepper is truely delicious",5,
"so i have not tried most of their dishes but what i have tried is the chinese cuisine and i must say its really nice do try out their veg fried rice as well chilli chicken dry or chilli paneer dry these dishes have been pretty amazing whenever i have been there so do try 

ps you may follow me on my instagram page by the name of simbassister for more interesting food feeds ",4,
nice good,5,
"if you have no value for money then this restaurant is good to waste your money reason for giving 3 is due to veg curries which were told be good by my vegan friends but we nonveg guys were totally disappointed for nonveg curries it is got no taste at all chilli chicken gravy was like saucysaucy no spicy at all butter rotis were thicker than it usually has to be it tasted like wheat flour and not maida

service good
taste below average
ambiance good
cost high",3,
very tasty biryani,5,
very very bad the food was not of good taste and quality as well it is like throwing money in water just some fancy names they have kept for dishes but the standard are not even like for petty shops in fact after having the food both me and my husband have got food infection pls close ur shop instead of making people sick,1,
happy,5,
"situated a little away from the main road aromas serves quite good indian as well as continental dishes including chinese and thai food the cost of all the dishes are at the lower side as compared to the other restaurants it has an average interior with both indoor and outdoor sitting though the service here is not so good but the food covers it all i really liked the taste of the north indian food that it served it has true north indian flavour i loved gulaabi chaap which is a betroot kebab lehsuni dhaniya murg  sholay kebab  malai warki paratha kastori kebab are the other tasty and aswumm items that i tried undoubtedly it comforted my taste and was happily back home ",5,
worst prawns biryani i have ever had curd rice is too badrice not at all properly boiledfelt too bad might this restaurant has fake reviews,1,
delivery was on time and much aprisiated executive atitude zomato just awesome,5,
na,5,
gobi manchuria is not soo gud as expected,2,
"manchuria was good and so was paneerquantity can be little more
overall it was good",4,
"great food
i am happy",5,
"starters were good and especially tandoori items were best of the menu
curries were just okay and biryani is a very a big disappointmentnever try it service is good and staff is very courteous",3,
too spicy,3,
went for a north indian dinner the place is a little out of way the ambience is okay it looked more like a college hang out place there were only 2 people managing the counter and the tables however the food was really good decent place for lunch or dinner and easy on the pocket as well especially if you have zomato gold,4,
ordered tawa aloo paratha veg manchurian and badami kheer paratha is below average veg manchurian is ok no badam flavor in kheer but it is a rice kheer,2,
food packaging and providing sufficient packets of raita according to the order,3,
had ordered hunan chicken starter received gravy,3,
the food is too salty i will tweet about this bad food,1,
they forgot in egg fried rice,1,
good but double swipe has been done,5,
super excited,5,
great on time order delivered,5,
"items are cool ",2,
"it is at 6th floor of act boutique building that the entrance gate is just opposite to karachi bakery the building is little bit inside once you get there u will find a cafe on the ground floor
the place is cool not so noisy spacious and hygiene service is fast they have seating arrangement in two ways 1 chair and table 2 carpet seating like traditional

we ordered mutton haleem and chicken fahm mandi half for two people there was no chicken haleem

the mutton haleem was delicious i feel this is the best haleem i had taste 55

the chicken fahm mandi was delicious too the masala was perfect but people who do not like masala may not be pleased much they give good amount of chicken taste55",5,
i am new to hyderabad heard of the hyderabadi haleem here is very famous so ordered haleem from this restaurant it was a disastrous experience please dont try any kind of haleem here i have not tried any other dish here and now i am hesitant to order any other dish from here after having haleem here,1,
"situated at the heart of the town this is by far the best place to lay your hands on arabian and yemeni dishes in the city of nawabs with stiff competition from more than a dozen other restaurants in the area the prices are average but the quality is exceptional the ambience of the place is exceptional and with adequate lights which are extremely soothing to the eyes food apart the whole setup of the restaurant creates a unique aura for all food lovers

note  plz do try the bbq chicken mandi and the juicy chicken mandi they are the best items from the whole menu

in frame  bbq chicken mandi  chicken juicy mandi",5,
i had been here with my office colleagues for lunch we order malai chicken and mix chicken mandi i earlier had mandi at different places in hyderabad but this place was awesome they had nice interiors with seating arrangements if you are not comfortable seating on the rug then you can sit on table and chair for food i would rate it 5 for amazing taste quantity and for that arabian food feel we order 2 mandi and we all 8 of us were so full and started feeling sleepy as it was lunch time we had to build some courage and go to officewill be visiting again to try some mutton mandi,5,
"chicken nuggets must try herebbq chicken mandi is too gudbut ambience is not too gudand not so neat
but itsgud only for taste foodwaiting time is too high bettween 810",4,
have always been a fan of the shawarma of this place therefore wanted to try the mandi as well but was utterly disappointed with the quality of rice being served by no means it seemed to be mandi rice it was more like pulao rice considering the price that i paid the quality was no match for it mandi rice is never sticky but in this case it was kindly look into the image and you will understand,1,
i like this place for shawarma but mandi was pathetic it contained pulao rice full sticky no cashews really not the kind of mandi i was expecting from this place really pathetic mandi,1,
"i came to know this place through my colleague we went here for a team lunch
and this place is one of the best ideas to have team lunches as mandi is specially a platter for 2 and more people can eat together
ambience normal and okay
service  fast and good
food taste  quite good and worthy
ordered chicken wings mandi and barbeque chicken mandi chicken is tender and tasty rice is flavourful and quantity is great
veg mandi is okay but not so tasty
bas bousa 35  i am trying for the 1st time taste is great but its quite dry
overall xperience is great for huge teams",4,
we went for my birthday dinner here there ambience is beautiful to say the least the stuff is quite courteous we had chicken mandi kebabs and kaddu ka kheer although kaddu ka kheer was a bit too liquid for us we loved our food this place is not really pocket friendly but totally worth the money,5,
i tried chicken mandi made in arabian there will be badam and kissmiss garnished on that which is open ur taste buds chicken wings and kurbaani ka meeta are also lovely dishes to try when ever you visit that restaurant,4,
"we were 2 friends wanted to eat some mandi i know some is not the right word when it comes to mandi with that huge plate and all so yum yum tree is a great place to eat mandi it was around 2o clock in noon when we visitedthe place is very calm and not on main road but its easy to find
ambience is spot on arabic songs played are romantic the guy who served us had a smile on his face all the time he is serving us nothing to complain about the place at the same time nothing to praise too
we ordered bbq chiken mandi and grill fish
grill fish was oki dint like it much but my friend loved it she likes fish may be thats why
bbq chiken mandi was amazing i can place them in top 5 mandis in hyderabad trust me with a lot of mandi places its a tough to be on top 5bbq chiken pieces wer juicy and very flavour fullthey give you mayonise and chutney to go along prices are very pocket friendlyyou can visit with family friends or girlfriend its a perfect place for mandi definitely going again",4,
a gem and must try hyderabad restaurant the ambiance to sit relaxed and enjoy with friends plus the unmatched pleasure of getting high on briyani i tried the mutton mandi and it was extremely tender and flavourful,5,
the place gives you a feeling like you are having food at a royal arab resta the food here is aptly cooked but the required seasonings are not providedfried onion which are main in a mandi and also i have seen them filling tap water in the bottles and serving the same as bottled water  so watch out at last you can rate the food at 45  seasonings 25 ambience 15 at last it is a great place to go with family and friends,3,
"perfect mandi place ordered for 2 and had to stuff ourselves for completing the whole plate 
45 ppl and order one and eat upto full
tasty chicken 
visit with frnds and family ",5,
"the most important factor which i take into consideration is service
and if they are rude do not give any importance to customers they do not deserve anything
giving 2 stars just for the ambience",2,
mandi is good prices are affordable with generous serving we tried fish mandi and it was yummy only thing they need to fix is furniture as it looks worn out,4,
best place for all mandi fans nevwr miss their saalan and miyo and with no forgetting their extra fried onions it is best for giving treats budget friendly parties,5,
have been here once the staff was courteous and very friendly overall the theme was perfect and sets the arabic mood i think they can work a bit more on offering more choices felt that the choices were limited apart from the mandi it is known for limited veg options too,3,
ordered grilled tandoori and to my surprise i have got 2 neck pieces for one chickenmust be an alien such a pathetic taste of food that i am never going to order from this joint again,1,
"i just wonder how people praise the food and service
maybe the day was different for me but i was really very dissapointed with the service they had given we asked for raita and we were served after we almost finished our mandi i hate such late servings
mandi was all overhyped with taste being not that great instead i find it better at other places

ambience wise it is nicer than other mandi restaurants however the choice of music could have been better

overall i would say its just a waste to ur pocket and palate",3,
the place was really a new experience for me food was good enoughambience was good resembling the arabic theme staff was goodone can visit here to experience arabic style of foodrates are i think above average,4,
this place is absolutely amazing from the classic mandi to their other dishes the food here gives you a taste you can never forget tue ambience just adds to the beauty that this place already is the waiters were very polite and helpful loving this place a lil more with every visit,5,
this is a small place on the 6th floor of a hotel not a lot of options for veggies the mandi is brilliant we were about 10 of us and got a chance to try a lot of starters and they were all good the flag bearer at this place is the mandi you need atleast 5 folks mop it service is good and the food is not very heavy on the stomach do not miss it,5,
awesome food been there with my office colleagues for lunch and had ordered half veg thali and falafel the half plate is enough for 3 people at least the food was yum suitable for the name and lot of crowd would love to visit again,4,
the place do not have mutton though they have it in menu chicken mandi is ok not that greatambience in contrast is great music is too loud to have conservation in lunch,2,
had gone out with friends for a midnight craving and had the mandi it was served on a huge plate and the seating was so perfect for us to help comfortably finish off the entire dish the rice was very flavorful and we were able to taste the ghee and cognitive milk in every bite a great place for a feast,4,
"the place is a bit isolated but the food and ambience is quite good even one of the best place to have the arabian mandi give a visit for sure i would say
fahm mandi  less spicy
barbaque chicken mandi if you do not mind having a bit spicy my personal favourite it is",3,
"my first mandi dining ever but as the name says the food was yumm

we ordered half special veg mandi and chicken bbq mandi the mandi is more than enough to fill three people and the cost is reasonable

the arabian theme ambience looked warm and inviting the add on point was the seating arrangement",4,
"this branch is in one of the interior areas in the hitech city

ambiance the ambiance is rich and has good feel and better ambiance compared to the other branches

food we had the mixed mandi platter which is like 1k but really huge with good variety of chicken grill tandoori mutton french fries etc
the rice is also fine and is accompanied by good amount of fried onion and cashew nuts and other sides like mayo and tomato chutney

we also had the teriyaki burger which was not upto the mark of the long lost taste of the original yum yum tree

overall

ambience 910
food  8510
value for money 910",4,
"arabic feel
ambiance
yum yum tree is one of the best restaurants in hyderabad specialised in arabic mandi yum yum tree has one of it is outlet at gowlidoddy exactly above art botique hotel yum yum tree has one of the finest ambiance in gachibowli area indoor as well as outdoor sitting is available live sports screening is available at the terrace
food
yum yum tree is famous for it is arabic mandi they also serve various kinds of starters and shawarmas we placed an order for chicken stick mandi and chicken barbeque mandi chicken stick mandi has 67 boneless chicken pieces which were tasted perfectly with mandi rice half chicken barbeque mandi included 2 large barbeque chicken pieces served with 2 types of gravies
service 
service at yum yum tree gachibowli is average as they take more time to serve starters",3,
"the only branch which i liked though it is quite farit has a rooftop too which is beautiful and opens after 6 or 7serves delicious food in a reasonable pricestaff was very friendly they only serve 2 desserts and sadly khunafa is not one of them we had baklava which was not that goodit would be great if they expand their menu a little more
ambience 55
food45
staff55
service55",5,
once we have ordered chicken special cheese shawarma from this restaurant and it was very yummy so today out of the blue me and my husband thought of trying their mandi also we have already heard a lot about mandi in their restaurant we went for lunch and there was waiting we waited for 15mins to get arabian seat after having mandi i can only say one thing try at once but keep in mind its a good place for nonvegeterians,5,
"good place to spend a weekend it is a beautiful place with delicious food
liked the hospitality of the staff
recommend every one to visit at least once",5,
it is too good for sitting and the dessert was awesome and it is good time for family to have anice time and the staff is polite and good the environment is pleas  itsyummy,5,
"as the name says if you want to checkout the yummy arabian food in hyderabad then this your place

the ambience is very spacious and resembles the arabic style of interior decor and seating this also has camel prototype placed in the entrance

if you are a hater of sea food you will start loving it after eating the grill fish tikka from here

food we tried here

chicken bbq tikka
grill fish tikka
chicken arabian mix mandi

all the 3 items that we tried here are the best of it is kind chicken bbq tikka is the best of the grilled chicken that i have tried before grill fish tikka comes with a single complete grilled fish without any bones it just melts in your mouth and if you try it with white mayonnaise it tastes the best

chicken arabian mix mandi comes with arabian mix grill platter it is comes with a combination of chicken tikka chicken wings grill fish tikka chicken bbq tikka and mutton

this was the best mandi i ever had it has rice cooked in arabian style with kaju kishmish and fried onions sprinkled all over the rice this combination of rice with grilled nonveg tikka gives you a foodgasm and also it easily serves for 4 to 5 people if you are on a very high appetite

service here is really good and cost is reasonable for all the items so if you are planning to try arabian food in this city of nizam then do try this place",4,
"tasty food mandi and deserts both veg and non veg
everyone can hop on wd family n friends and parcel options also available gooddddddddddddddddd",5,
the food quality has gone down compared to its initial opening period the rice is too bland and the chicken dishes are a bad excuse for being a lazy chef,2,
visited yyt with my family for friday dinner was longing to have mandi for long the restaurant is located close to qcity amidst the residential property but still attracts good foot fall the dcor is simple yet beautiful generous staff we ordered half chicken mandi and later an extra chicken piece it was more than sufficient needless to say it was heavenly would love to try desserts from the menu specially baklawa good place for gettogether request the staff to maintain clean washrooms and diningseating area,3,
"visited with my friend in weekend and it is my 1st visit to this food court firstly ambience was impressive so that i had started taking selfies coming to service just ok
and food taste was not up to the mark ",3,
very disappointed with the food that i ordered from yum yum tree today the quantity of the rice for the juicy mutton marag was less i ordered full and there were only bones in the mutton no flesh at all felt cheated for the money i paid shawarma was good i do not think i will try the food from here once again,2,
"this was my first visit to yum yum tree restaurant and food was ok we were three people and ordered sheesh tawook starter  chicken bbq mandi overall good experience

food 35
service 45
ambiance 355",3,
very nice place food location to hangout with friends very tasty arabian food loved it special food mutton juicy mandi yummy tasty,5,
i celebrated my birthday with my bunch of gang food is awesome especially fish is too good must try and mandi too smooth and tasty so guys must visit place in hyderabad for foodies,5,
the best yum yum tree branch till date the chicken zinger burger is a must try a rooftop restaurant makes it best to hangout  the ambience is great,5,
excellent thank you,5,
this branch of  yum yum tree is on the gowlidoddi road a little further from the q city building this place is known for the mandi they serve but i thought of trying something other than mandi and so i  ordered the chicken jumbo burger which had a generous amount of chicken and mayonnaise the burger tasted good and it was quite filling this place is not harsh on your pocket,4,
wonderful food and ambiance best place for a family  the food is exotic the staff courteous value for money my family had a very good time,5,
"visited yum yum tree with my family for dinner i wanted to try mandi since so long and the long wait ended here this arabian food joint is located in financial district gachibowli in a gated community with ample of parking space the interiors are great and food is to the point as the name suggests  yum yum both the quality  quantity you get is amazing for a decent price also the staff is highly courteous and hospitable


food i tried 
bbq chicken burger
teriyaki chicken burger
chicken tandoori roll
chicken bbq mandi with extra rice


i highly  highly recommend this place to all my fellow followers ",5,
love the shawarmasturkish special shawarmas is the best order is quick tried mutton fried mandinot worth the hype food quality is to the point,4,
the outlet looks good the service is excellent food is fine its not true to its cuisine its not true arabic food shawarma is not what you expect it is more like a roll if you want a true authentic arabian food i suggest you to go to some other place,2,
"as the name so is the food
the food is really yum as mandi is the most popular food we tried two options

special veg mandi and chicken bbq mandi

both were extremely delicious and mouth melting

especially the aloo tikki slices on the veg one gave an amazing crunch

the service is decent and staff is super supportive

cheers a must try",4,
the best mandi i ever had till date the flavours the richness in taste was amazing had chicken bbq mandi they also serve burgers and taste one the mayo was very sweet which many people would not like it,5,
best mandi i have ever had well served food good cooking that it feels very light even if you eat a whole medium mandi ambiance is not bad,4,
food is cold n not even tasty,2,
