ReviewText,Rating,Sentiment
"customer service is wonderful although a few times were not but overall great. facilities are clean and free wifi is also a plus. food and drinks is just a wee bit high but, i do enjoy starbucks.",4,Positive
"i love starbucks! unfortunately i do not have one in my area, but i travel a lot and know where each one is along my routes. every starbucks that i have traveled to has always been clean. the staff is always smiling and kind, even when they are super busy. they all seem to have fun and work together as a team, and i can laugh with them. i love the variety of coffees and always try the newest flavors! and of course i have to try a little sweet treat, unless i have to sit down for some wi-fi, then i will have a sandwich too! their food is delicious, but a few times there is nothing left, which does bother me, especially when it is only 3-4 pm. other than that i enjoy the atmosphere and everything else about starbucks!",5,Very Positive
"no matter where i have been in the country/world & went into a starbucks i have always received the same great, friendly customer service. their products always look fresh & appealing. their coffee is second to none!!! the team members look like they really enjoy being at work and part of the starbucks team.",5,Very Positive
"although the quality at starbucks is currently rewarding for me in the meantime, however after witnessing disconcerting and unprofessional from one to two employees at the rancho san diego starbucks located next to petco. during may 2017 one employee who goes by the name miranda eventually her getting more complaints from customers along with me getting the orders wrong and accused me not once but twice for harassment in addition that she frames one employee for the issues while ultimately accusing with an employee going by the name ashley accusing me of scaring kids! very poor quality!",2,Negative
i have not been there in a while. last time i went the service was horrible. i got a cake ball and a steamed milk and it took forever and they forgot all about our order. i had to complain because it took 30 minutes to receive steamed milk and they were not busy or short handed.,3,Neutral
"starbucks their daily coffee is good but not great, i will order a small coffee black with no cream or sugar. i like the taste of it that way, their baristas are efficient but not very friendly, i think peet is is a better coffee but they are not very many of them in az.",3,Neutral
"there are many choices of tea and coffee both hot and cold on the menu. the coffee is fairly bold and aromatic. pastries, yogurt, and light morsels fit the bill for a light meal - the baristas are quick and efficient. definitely my favorite coffee stop!",4,Positive
"i have lived abroad 10+ years and having a starbucks nearby was a touchstone to the us. i have seen that starbucks provides more than coffee and muffins - at times it provides a safe haven to be left alone. although i currently live in the us (tennessee), i regularly travel to other states. i base my ratings upon observations of many starbucks' locations in and out of the us.",4,Positive
"their coffee is somewhat bitter and is very overpriced. in addition, i would like to see more gluten-free, or at least wheat-free, items on the menu. the advantages? customers can take their time enjoying their food and beverages if they choose to do so on premises, and nobody hassles anyone to move along. perhaps if starbucks paid their baristas decent wages, employees wouldn't feel compelled to put out a tacky and obnoxious tip jar, something customers have been seeing more and more of in places that do not offer table service! did starbucks start this annoying trend, or just encourage it?",3,Neutral
"the employees seem to have the same far left elitist attitude as the ceo and general direction of the company. why anyone would spend $5 on coffee escapes me? for that $5 i can get a pound of coffee beans, store them in a vacuum container and grind fresh coffee every morning.",1,Very Negative
"i usually receive great service. i have only tried a few of their food items and they were ok, nothing to write home about. normally i just get coffee or tea.",4,Positive
"i like starbucks, hate the prices but love the service. wish they had a bigger selection of munchies and sandwiches. the baristas try very hard to get your order right and correct any mistakes without rancor.",4,Positive
they suck. they are awful. they charge too much. they are terrible. i will never go there again. the food is putrid and the coffee is terrible.  started going to dunkin' donuts and they are great. what a pleasant surprise. i will never spend my money in starbucks again.,1,Very Negative
"although i am not a fancy coffee drinker, i love their breakfast offerings and their bistro boxes. very fresh and healthy and a good value. i love looking around at other items, too, like coffee mugs, candy, and other sundries.",5,Very Positive
coffee is very expensive --- i will stay home & make my own w/ some of the best in this state: mello joy coffee. the ones i do like/love are so full of calories i cannot see the advantage to have 1 cup as opposed to a meal somewhere.,3,Neutral
way too slow. customers ordered quick stuff shouldn't wait in line behind those people ordering coffee/food that takes a long time to order and make! starbucks has been extremely remiss in not resolving this problem for a long time!,4,Positive
"starbucks# 2949 manager refused to give her last name. sounded like she said her name was edie. this store has flies flying around in the pasture bin. after, i alerted the manager of this problem, she acted like this was no big deal. if this ok, i can not imagine what the kitchen area behind closed doors looks like. i will never order anything to eat from starbucks again.",1,Very Negative
i wish their menu had more selections. also some of the staff need to listen to their customers! i truly enjoy the chi tea and a few of the other things on the menu.,5,Very Positive
"neighborhoods usually improve with a starbucks around. they offer great meeting and collaboration space. usually a cozy ambiance. but they could use more nondairy, alternative sweetener options.",5,Very Positive
the chain has grown too fast. the service is horrible and the drinks are sugar filled. the coffee is bitter and inconsistent. i get staff members who try and friend me on facebook. strange at best. overpriced and not even good.,3,Neutral
"a little expensive, sometimes slow service and/or long waits, and sometimes dirty, but people still go there. i tend to go when i have time to sit down and visit with people or do some reading. but careful with the blended frozen drinks, unless you are not worried about calories. also their espresso and iced coffee tends to be a bit on the bitter side.",4,Positive
the service at most of the locations we have visited has been very good. our local location knows our name and what we usually order. the staff is well trained in customized orders.,5,Very Positive
starbucks not only has a wide variety of great coffee but it has the most tasty and healthful food choices. i also like the products it sells and go there for small hostess type gifts.,5,Very Positive
"i went there was a friend, we went in there and got two drinks both of them iced or blended. basically we got to frappuccinos. they were very considerate. very patient while we ordered. and had a great attitude. however they did mix up the drinks. i was lactose intolerant and they put regular milk in besides soy. fortunately though they caught it and fixed it. and the service was very fast.",4,Positive
"their service on the drive thru is usually very slow and what they give you on the sandwiches is not worth the amount of money they charge, you would be better served going to mcdonald is.",4,Positive
you never had this tell starbucks twice what kind of coffee you want. i like the caramel coffee and scrape and it is always that way and always has been that way.,5,Very Positive
the coffee is so strong i can not drink it. other drinks like apple cider are fantastic and the dessert options are fabulous. it must seems to be extremely strong coffee that leaves bitter taste in your mouth.,4,Positive
"coffee is always fresh, and all the staff courteous regardless of crowding; menu could be expanded but it is not really intended to be a full service restaurant.",4,Positive
"good amenities but overpriced. promotions are costly. 125 dollars+- to obtain free beverage. bonus stars can only be used on food items prepared and served...not on products sold to be consumed or used...ie coffee beans, cups etc.",4,Positive
"starbucks has consistent product, pleasant and professional employees and they work hard to keep the pace of the customer needs. the locations are convenient and you always know what you are going to get, along with their guarantee offering to replace an unsatisfactory order.",5,Very Positive
i like the way the set up is in the store and also the ambiance. the staff are nice and courteous. i like the different drinks and food items that are healthy choices.,5,Very Positive
"ice coffee very bitter and day old. food displayed looks old and process ready for their microwave oven. staff are friendly & busy, hence tables and chairs not maintained throughout the day.",3,Neutral
better coffee made at home. unknown why people pay high prices for high fat drinks with poor service. does anyone have imagination to see a bad deal when presented with it?,1,Very Negative
"i am tired of spending $5 on coffee and not being able to drink it! i ask for an extra shot in my latte very rare do i get it, i pay for it, they forget to put it in. i do not want it milky, i get skim milk and three shots. one would think you could taste the coffee! i got to the point of not buying it daily once in a while and i taste and have them remake it if it is not strong. they tell me it is the machine, they are not all the same!!!",1,Very Negative
starbucks at an airport is not of the same quality in coffee or food selection when compared to non-airport branches. do not go to an international based starbucks with the same expectations as the usa.,3,Neutral
the mobile order is very convenient and customer service is consistently good at most locations (although i have a specific store i am loyal to when not traveling). their prices are ridiculous for their specialty drinks but i generally prefer my coffee unadulterated. also i do wish their non-dairy milk choices and whip cream did not contain carrageenan.,4,Positive
great service. never have problems with this chain unlike mcdonald is or burger king. however it is expensive. i cannot go there daily and too much calories.,5,Very Positive
"starbucks in cathedral city ca needs more baristas. service is very slow. i also wish they had more salads and greens instead of pastries, sugar, and even more carbs. the ambiance is generally good, which is why i return. there is a starbuck is in desert hot springs where i live, but it is too small, does not have enough tables, and store layout is not good. same general problems with menu, but coffee is always good at both places.",4,Positive
good coffee choices although the coffee is better and cheaper at mcdonald is or dunkin. good bagels. food choices are not great but they will do. biggest plus: the staff are intelligent. biggest minus: people (often young and healthy) hog seats without consuming food. and there are too few senior friendly seats (chairs with backs that are a normal height so that your feet can touch the floor).,3,Neutral
starbucks employees that gotten out of hand. they try and act too cool and they think that they are above a lot of people do not like the attitude there. too pompous and if you are undecided on what to get they do not want to really help you. understand that they are a busy place but attitude to make a big difference.,3,Neutral
even with a limited selection i usually find something worth having. it is enough to fill the void with something nutritious and tasty. and then i like the tea.,5,Very Positive
"i am a starbucks junkie! absolutely great customer service at each location i have visited. expensive, but you get what you pay for. kudos to mr. schultz for his continual brilliance.",5,Very Positive
"all of the starbucks stores are filled with houseflies, which spread many diseases. there are many ways to get rid of flies, such as flypaper, but starbucks is not interested. i complained to them a long time ago about excessive flies in their stores, but nothing was done.",1,Very Negative
"lady who works there would not let me use the restroom for customers today august 7, 2017. i gave her $20.00 to hold as a guarantee that was ordering a grande soy latte. she refused. everyday for years i go to starbucks at least once a day and spend at least $5.00 but this lady who was working refused to let me use the restroom. terrible feeling. somebody needs to talk to her and give her appropriate training.",1,Very Negative
"was charged for a regular coffee instead of a free refill. i am a gold card member and therefore receive them free. i did not notice till i checked my acct because this store had just allowed another customer to terrorize all of the other customers at this location and did not do anything until he made a sexual comment to an employee. typical, starbucks does not care about their customers only the money. the customers had to call the police and ask for assistance because starbucks did not want to be bothered. they did not want to draw attention to themselves with having the police showing up at their store. they would rather have another customer assault the other customers than provide a safe environment.",1,Very Negative
"had the displeasure of getting coffee at starbucks in st rita is (lima) this morning & wish i would just gone to mcdonalds or anywhere else! 2 young ladies working & hard to tell who wins award for poor customer service. no greeting, no thank yous so i made sure to give both & still neither of them responded. i do not have order # but after reading other reviews wonder would it really matter.",1,Very Negative
"this has been going on for years and customer service has never resolved the issue. every time i receive an email for a challenge or promotion, i click on ""activate the offer"" or ""join the dash."" i always read the fine print, purchase the items required within the dates provided and then i wait for the promotion period to end. a week after that, i have to contact starbucks to manually add my reward stars. how infuriating is that? every single time! the same thing happens with my husband is card. he has to do the same thing, call or fill out the feedback form. starbucks - get it together already, and give customers the rewards they signed up for!",1,Very Negative
i have been going to starbucks for years now but recently started to try the breakfast sandwiches. the ones in the display you can clearly see the bacon is not fully cooked. this is the same mess they not only gave me here in philly but sides of attitude with it. location here on a popular street there is one barista that for some reason has it out for me. i have never given attitude or made crazy demands yet he is always condescending when talking to me and purposely messes up my food. one barista will twice cook my bacon like i ask so it is cooked. the miserable one however cooked the sandwich twice giving me burnt bread and raw bacon. i do not know if he thought i wouldn't notice or come back considering my job is right across the street.,1,Very Negative
"i was at store #16710 and was waiting, waiting and waiting for my wife is drink and finally i opened my mouth. i called to speak to the manager and she gives the excuse everyone is helping each other. garbage. they have 3 people on the drive through and one person helping people that walk in. she is a very poor manager, does not know the first thing about customer service or selling. she is poor.",1,Very Negative
"starbucks retail locations in hollywood, california regularly violate customer rights, illegally, unethically and they could care less. hollywood area district manager holm ** has instructed employees at all stores on hollywood blvd, hollywood/franklin, hollywood/vine, hollywood/western and others in the area, to deny paying customers' access to public restrooms, to refuse the cashing out of gift cards, and to overcharge customers by applying add-shot and alternative milk fees (like soy or coconut) when the fees are non applicable. furthermore, when you contact the starbucks customer service department via the 800# - easily the worst customer service team in the nation - they are trained to repeat: ""i am sorry but a district manager will have to follow up with you."" the employees are rude, ignorant, and lack professionalism of any kind. if you request to speak with someone higher up, they will laugh.",1,Very Negative
i recently have had problems with the customer service line you call when you have a starbucks problem. very rude and did not even care about the issue. since the call i have gone to 3 starbucks. service was horrid and all 3 drinks were wrong.,1,Very Negative
"go to this sb forever and recently there are new employees who are terrible. just waited in line for 20 min only for them to say they ran out of iced coffee. it is 90 degrees outside, do not you think you should plan and make extra iced coffee? horrible service and when they do make coffee they add too much water to americanos and too much syrup and so many other reasons why i am not going to sb in dobbs ferry ny on the saw mill south again.",1,Very Negative
"i was going to starbucks for 9 years approx. the 1st 1 in sawgrass mills mall sunrise, fl. nothing beats the drinks i will say that. but i would buy every saturday cookies and they were nice size, and delicious. but then around 4 years ago they got smaller and smaller and stop buying them. i went to a new starbucks in plantation florida on sunrise boulevard. they just opened up last week i looked at all their food. their muffins are so small and their cookies are so tiny. you guys should be embarrassed and that is with a capital embarrassed. one of the employees heard me say, ""you guys should be embarrassed,"" and he nodded with his head up-and-down not saying a word. he agreed with me. i will never go to your store again. if i could rate your store experience a minus one -1 store i would.",1,Very Negative
"i enjoy their services and customer service. not a huge fan of their coffee as it is a bit bitter. their plastic tumblers only give you about 6 months of use before you start tasting plastic heavily in your drink. even with following the proper care instructions. i have thus stopped purchasing plastic tumblers. i have noticed that fellow customers are somewhat snobbish and seem to have a me, me, me attitude and want to be first and out the door. it is not at all uncommon to have people cut in front of me because i was half an inch out of line. or at least that is what i noticed in several of the king county, wa locations. at the company i work for, the employees leave free expired treats from their kiosk in our break room. yummy, but at the same time with a word of warning: i have on one occasion received mild food poisoning from this. appreciate the services though. just wish they did not monopolize the area so much.",3,Neutral
"i often go to this location to buy coffee or tea, because it is convenient. the service has been hit and miss. i order venti black tea lemonade without the sweetener many times during warm weather. today, i saw a barista making this drink purposely with tea and water and ice, with no lemonade and no shaken. (there was a label with my name and correct drink description on the cup). what i got was a cup of waterdown tea with no lemonade. when i mentioned to a staff, i saw how this was made. the staff just gave me the lemonade and ""here"" to just pour some into the cup. i was a bit appalled to see how bad the service had gotten. it is a big sign to not to go back to this store again.",1,Very Negative
"the starbucks in seattle [83 and aurora] 95% of the time, will not put a sleeve on my venti tall extra hot latte. i politely tell them that cup is extremely hot to hold, thus adding a paper sleeve absorbs the heat. their reply is usually to point to the sleeves and then states ""you can put it on yourself"" or points to the sleeves and say ""there they are"". inexcusable conduct to a potential serious situation that can happen. the employees need to be retrained and know safety protocol to extra hot beverages.",1,Very Negative
"recently, i noticed that the card balance went down faster than usual. also heard from 2 friends over the past 3 months that money would be taken from their cards mysteriously. so, out of curiosity, i checked the purchase history. i discovered the unauthorized deduction (total of $12.05) occurred in 2 different starbucks stores. i asked the cashiers to redeem the rewards on food but evidently they deducted the value of the food from my card ""and"" redeemed my rewards. in a sense, i doubled paying them (real $$ and the rewards that i am entitled to use on food). i sent an email to its customer service and got an apology email of experience and an reimbursement of $12 only. i am very disappointed with the corporation.",1,Very Negative
"i called on 2/3/17 due to accidentally deleting one of the cards with a just reloaded balance on my phone app while still trying to figure out how to use the app. i was in the store and had receipts for just reloading the card that was accidentally deleted ($25). the employee was unable to help, even though they knew exactly what had happened, but said to call the store with my receipt. after calling about this to the 1-800 number, the customer service agent did research and i was on hold at least 30 minutes. they were able to see the money and the card that was reloaded and said they would sent out a card with the money i had just reloaded.",1,Very Negative
i am a highly unsatisfied that i went to try the unicorn by thursday 4/20 and every starbucks i went to was sold out. this is saddening because i am a huge fan of starbucks and to be overly excited about something that i was not able to try is unreasonable and not customer friendly.,1,Very Negative
"this is located near where i stay. decided to visit and go inside to purchase a drink. normally just use drive through. the employees there are very rude & nasty. the store reeked of cigarette smoke which was all in my clothes when i left the establishment. as i stood there to place my order a worker behind the counter splashed water on myself and the cashier and all she could say was, ""sorry i had a long day."" there is a reason i never dined in at this location! i was so upset and took everything for me not to snatch her ** over that counter. listen starbucks. your drinks are not that great and overpriced so you would think you would work on your customer service better and at least keep your store clean. the counters at this location were sticky nasty & had trash on the counter. man starbucks has really gone down. i guess you start making money and everything else goes to hell!!",1,Very Negative
"i am satisfied with starbucks but i have noticed you have to go to decent locations, to get good espresso beans and grinds, for your espresso drinks. not making this up. and it varies, on how the store is run, the populace that visits, and *who* is serving your drink! this is one of starbucks 'affiliates' (spelling? definition?) that sort of, remains as a quest when you want a good fresh espresso. if i go to a affluent area, that is not high traffic, just about every time, with the same baristas. if i go to an area, high traffic, it varies from store to store and barista to barista. so to each his and her own, at a traffic non traffic, wealth non wealth location!",3,Neutral
"i along with my child went into starbucks at 14329 bear valley road in victorville, ca. and bought a bag of chips and i asked if i could get two sample cups of their green tea and was just flat out refused. he the employee had said that we are not giving out samples at this time. bs! if i did not know better, it seemed like he was happy not to give it to us. i had also made 2 trips to two other starbucks stores earlier and had spent almost $20.00 dollars in total that day at 3 different stores. we like starbucks even though their stuff is way overpriced! a company that makes sooo much money on a daily basis and being cheap about 2 sample cups of tea. i think i will be staying away from starbucks a lot more from now on!!! what a shame, worrying about 2 sample cups of tea and not about the money or potential tips that you could have earned. oh well!!!",1,Very Negative
alexis in the starbucks is so rude every time i go in. she gives you the impression you are putting her out requesting a coffee beverage. the starbucks street in the same plaza has great friendly employees who are helpful and knowledgeable. management at the safeway inside starbucks should get rid of her. awful experience. never going back!,1,Very Negative
"ordered an iced latte and got a hot latte poured over ice. the ice melted and i left with a lukewarm latte. besides this, the drink looked like it was missing a shot, even i have ordered an extra shot, so it should have been browner than usual. so i have got 2 less shots than i have paid for. another barista re-made it for me after i complained, it was cold and brown like i like it, but come on! i mean, did the original barista really think that pouring hot latte over ice is an acceptable recipe for an iced latte?",1,Very Negative
"i spent 29.95+tax on a simple thermal cup - valentine is day theme. the ""starbucks"" on the side has already come off, you can not put it in the dishwasher, can not handle carbonated drink (not that i drink soda but i may want one some day). so not worth $30. and i stopped buying their weak coffee a long time ago and i am from the northwest.",1,Very Negative
just tried to use a coupon that i got at the starbucks in havertown pa (west chester pike). 50% off a lunch item after 11 am (it is 2pm). they said that they do not honor the coupon. yep they gave them out. but they do not accept them. what kind of way is this to treat customers?,1,Very Negative
"i went this evening with my little kids, husband. when taking our order itself halfway, ** went to brew some coffee even without telling us. she came back and said ""sorry"". while taking our orders i found she being upset or rude, unable to judge at that time. i took it easy. then order placed, we were asked to wait for few minutes. we sat in a table and waited, watching ** doing some coffee making process. we got the tea ordered, waited again, but never got the cookies and scones. again we waited. customers who came after us were served, so i went to the counter and told about the wait.",1,Very Negative
"on 12/3, i ordered a traveler, a demi mug and some verismo pods. i paid with my starbucks card and the money was removed. on 12/9, i called to check on the status of the order. i was assured it would ship, and that it would update on 12/10. on 12/10, my order was cancelled. i called customer service and was told there was a glitch, and that the money would be refunded by 12/12. a few days and a couple of calls later, the money was refunded. the customer service rep apologized and offered to provide free expedited shipping on my replacement order.",1,Very Negative
"every time i go to the starbucks near my home they are coming up with a different price every day. do your employees make up the price. sure do believe so. a drive through should have good customer service and it is the lousiest slow, and they do not know what they are doing. where are they getting their prices. from their head... very very unprofessional. i will never return to that starbucks ever again. that is a sad store... and never give you a receipt either. i wonder why...",3,Neutral
"have been extremely loyal to starbucks dating back to the 1990s. i would seek them out in my business travels as well as near my homes in california and near phoenix, az. my work in phoenix moves me about the valley quite a bit so i have become familiar with starbucks locations just about everywhere in metro phoenix. while service remains friendly, quality and product consistency have eroded rapidly over the past several years at many locations. a few remain inviting enough where you actually would enjoy sitting and visiting with friends or immersing yourself in a book, or looking up something on your gadget of choice.",2,Negative
"starbucks sucks! last night i stop with my wife to get drinks at starbucks on whitlock ave, marietta, ga. i also order pizza to go for my son (he was not with us) from across the street. my wife went to the br and i went to get the pizza (i walk across the street and came back). then we went to the car and found a boot on it!!! i call the number from the sticker and told me the attendant will be there shortly (took 45 minutes for him to come!!). complain to the starbucks manager and he said that is starbucks policy that you can not leave the parking lot and we have plenty of sign for that!!! you expect me to read the signs every time i stop for a cup of coffee in the dark!!",1,Very Negative
i am very dissatisfied with the flavor level of the coffee starbucks store are brewing especially in fremont stores. they are watering down their coffee too much and the way they are upkeeping their store one sloppy mess.,1,Very Negative
"i went to the starbucks in san antonio on bitters road, and i sat and sat for my drink. there was no one else in line and they made drink after drink for the drive thru and while i waited and waited - i noticed they clean the nozzle used to steam the milk with a dirty rag and never changed it drink after drink - i will never go back there where people inside are ignored.",1,Very Negative
"i went to starbucks online site and my password was not recognized. i followed their directions and changed my password. the site recognized the change until i used it. had to change the password 4 times. finally, i phoned the company. their response, ""your account has been closed for 24 hrs."" i bought a $40 tumbler last week, collect only starbucks cups, buy coffee to brew at home and stop in 3 or 4 days a week to buy coffee. thank you starbucks! you are a real winner.",1,Very Negative
"my husband and i weren't on happy terms today, and he wanted to bless me by getting me my favorite, starbucks. and i always get almond milk due to my dairy allergy, and the lady (he did not get her name) said ""okay, great. almond milk. no problem."" she did not. and i am paying the very painful consequences. if you want to keep clientele, train better.",1,Very Negative
"i am a coffee lover. i usually go to mcdonald is to have a cup of latte. but today for a change, i went to starbucks and ordered a hot cappuccino... i sat there in starbucks and used the free wifi. after 20 minutes something... i take my cappuccino with me as i decide to go back to my home. when i am about to reach my home... the cappuccino leaks from the lid. my dress soaked with cappuccino. it is a bad experience for me since i always buy coffee from mcdonald is and it never happened to me before. even though the coffee from starbucks are really expensive... they are using very cheap cups. i will never go to starbucks again.",1,Very Negative
"for a week now i have been unable to order because the shopping cart is literally broken, and according to each person i have dealt with, it has something to do with paypal. i cannot delete items from the shopping cart. the shopping cart broke when i selected paypal; ""null, null, null"" is now printed in my payment method. no one at starbucks has been able to fix the problem; i have tried email, chat, and phone support. no one has a solution; the script message about cookies and cache is bogus. the first question each person asked was if the purchase was attempted through paypal. i have logged into my account from multiple devices, changed passwords (i will say too easily), and somehow none of the items can be removed from the shopping cart, and no purchase method can be selected anymore.",1,Very Negative
"i purchased a caramel frap early one morning. the drink tasted like it had no caramel in it, tasted like blended ice. i was on my way to work and had no time to take it back and have them remake it. this seems to happen a lot at this particular store, my co-workers have said the same thing. i will not go back and purchase anything from them again. waste of my hard earned money.",2,Negative
"on july 17, 2016 i visited the starbucks on fellowship road and route 73 in mt laurel, nj. i had my 4 month old, dog, and mother in the car with me. i visited this starbucks because they have a drive through which makes it much easier with a baby and dog in the car. i ordered a hot grande nonfat cinnamon dulce latte with no whip. this is the same drink i have been ordering for years. i waited in line for about 8 minutes before i even got to the window to get my drink. granted, they did seem very busy.",1,Very Negative
about a week ago my mother and i like every morning go to starbucks in el segundo/manhattan beach (california) and my mother asked the cashier what was wrong with her face because under her makeup were these welts that were getting bigger and going down her face to her neck and was it contagious. so the cashier got mad and said everybody was asking her this and she did not like it.,1,Very Negative
"every sunday morning i go into the starbucks near our church and continue to be delighted with their service and coffee. jameslyn has been my barista it seems like since day one. she has been tremendous, always knowing exactly how i like my coffee and asking how my week was. she and the others there have been super-friendly. it is like going to a friend is house every weekend.",5,Very Positive
"i went after hours to have a meal and a glass of wine paying top dollar. well my food was cold so i asked to warm up. at the time the food was served i asked for another half of glass of wine. i suffer from severe back problems and i did not want it to used my can, so i was walking funny. when i was leaving as soon i got in my car i was approached by cops in both sides. the officer asked me for my car key and i gave to him. i asked if he can call my home, to my husband to came to get me.",1,Very Negative
"they have a employee at the starbucks in clifton colorado, who continually gets younger woman with low self esteem all messed up on pills and takes advantage of them. he continues to laugh and do the things that he does. i refuse to see this man is face or to let up on starbucks or the dr and dr office here in colorado until they do something about this man is sick pedophile ways. they brought up a review at one point and since he is buddy, buddy with the manager it was swept under the rug. he will end up killing my son is mom and other woman and i will not stop until somebody hears me and helps.",1,Very Negative
"i have been a loyal starbucks since 2008, the year that our smaller town finally got a starbucks location. since that time, they have expanded to three stores and one smaller store within our local safeway/ridley is. i am a gold card holder, a very loyal starbucks customer and have recently found myself defending starbucks to a few people who had read misinformation and rumors about starbucks to defend my continuing support of starbucks.",1,Very Negative
"i enjoy starbucks coffee, food, and other beverages. but the last three times i bought a hot coffee to go, it leaked all over me. imagine the frustration when you are on your way to an important business meeting and you are dealing with coffee spills on your suit. i do not understand how in the 20th century we still can not get this right. dealing with this frustration is enough to make me reconsider the occasional stop for a cup of joe from starbucks while traveling.",3,Neutral
"i was the only person in line. i ordered a hot item, which was put in the oven. then a woman shows up after me. the associate took my hot item out of the oven, laid it on the counter and then proceeded to go into the back room, get out a sandwich, put that in the oven, all the while letting my food go cold. then he packaged both items and gave the customer-come-lately her still hot food while leaving mine on the counter. i am guessing the other customer paid with the mobile app and was given precedence over a person actually in the store and having already placed her order. this is exactly what i feared would happen: people who can afford a smartphone jump every line and get serviced first.",2,Negative
"i am very disappointed in starbucks online service. on july 6th, i ordered and paid for a tumbler. received a tracking # from them, but 6 days later the tracking # still showed no info. on its movement. meaning... it never got sent out. i called and they said they were sorry & that it was expected to be sent ""that day"" instead (the 14th). more days go by. still no movement on the tracking #. i called them again and they apologized again and said this time they would send it overnight. the days went by. and again. nothing arrived. i called them for the 3rd time.",2,Negative
"i typically order only one thing - iced caramel macchiato. this is one of the simplest drinks they can make. ice, vanilla syrup, milk, espresso, caramel drizzle on top. simple, right? well, apparently not. i have ordered this drink and been kicked with a bitterness because they do not add the syrup! i would put this down to someone poorly trained at one location, but it has happened at three in my area.",2,Negative
"my child is teacher loves starbucks coffee. so at the end of this school year (2015-2016), on june 2 to be exact, i bought a starbucks' gift card for my child is teacher. i had asked the cashier to put 100.00 on the gift card. the cashier charged me 200.00 instead. sadly, i did not realize it until the following day when i checked my bank account and noticed the amount, at which point, i checked the receipt and surely, it was for 200.00. i then called the store to inform them of the incorrect charge. they were very helpful...but unfortunately, i was doomed because now i had to experience the lovely method of which starbucks provides customer service via their 800 helpline.",1,Very Negative
"i tried to reload my card via app on june 22, and it failed because of a ""system error."" when i spoke to customer service, apparently this was a big issue for starbucks app on june 22. i saw on my bank account that starbucks had charged me 4 times the amount i had requested. i called starbucks. worst customer service of my life. she told me i had to dispute it with my bank. i asked her for verification from them that the charges were voided - she wouldn't. i asked for a manager and after five minutes on hold she hung up on me. i am so disappointed. now i am out four times the money with no benefit because their app failed. do not use the app!!!",1,Very Negative
"the stony brook hospital starbucks location. this starbucks does not honor free beverage after you earned it by collecting your stars. they only celebrate starbucks happy hour in may for 3 days, instead of from may 3rd through may 15th like other starbucks. in october i ordered a grande frapula. one day i was charged $5.65, the next day i order the same beverage and size and was charged $6.75. there is never a supervisor or authoritative figure in the store to assure quality, customer satisfaction and cleanliness, or to go to if you have a discrepancy. the location is convenient for patients and their families as well as staff.",1,Very Negative
well i am always trying new things. i love starbucks and i am one of the ones that would always be pissed off for tooo much ice and no foam in my drinks but i would always watch them like a hawk and tell them exactly how i like it. but i went in tonight to get a new drink. i kind of knew it was a waste of time just because how much different can it really be from what they have already. so whatever i tried it and omg never again will i try something new from them again. very disgusting. the drink was horrible. the service was awesome. i got the youth berry and the caramel one. horrible and $5 each - waste of money. i could have gone next door and got a frozen lemonade from wendy is for $3 and it would have tasted better.,1,Very Negative
"when i order a venti skinny vanilla latte it is always never full - so much foam. even when i inform the clerk no foam. when i receive the coffee it always has at least 1 inch or more of foam and the coffee is not for me, it is for my wife. i quit going to starbucks and cancel my gold card. the company do not seem to care. it is all about the money.",2,Negative
"who does not know starbucks? it is popular especially at the end of each year where they give a pamphlet to a consumer and fills it up with 18 stickers (and buy 18 coffees from them) to get a planner. imagine that, 18 coffees! it is like you are giving them your salary because it is high priced. but i guess it is only practiced in the philippines and not in other countries as here in malaysia, it is not that appealing. besides that it is quite expensive, locals here prefer their local coffee shops. you could only see foreigners as their customers, and what is more, they only have a few frappucinos. well maybe they do not have sweet tooth as filipinos. even though its like that, i still like starbucks especially its vanilla frapp. at least its selling here. i only buy from them a few times in a year so i still can save. continue your work and i hope you have more frappe flavors that can be appreciated by locals.",3,Neutral
"last year we bought two expensive stainless steel 20 oz. coffee mugs from starbucks and now they are rusted. i have called and e-mailed starbucks several times and they respond with only a ten-dollar gift card. i ask that you check any stainless steel mugs you have purchased from starbucks for rust, not healthy to drink from. we can certainly find a better way to spend the 650 plus dollars we were spending on coffee from starbucks.",1,Very Negative
i went to starbucks to buy my favorite latte as a hot beverage using my ceramic reusable mug. the line was long but moved quickly. when i received my beverage i was surprised to see the mug only partially filled. i did not have time to ask for a replacement because i had to go to work??? i did not drink any of it until i arrived at work and by then it had shrunk to half the size of the mug.,2,Negative
"i truly enjoy the starbucks experience. i am a huge coffee fan and love your atmosphere and your employees are great. however, your cups leak. i mainly stop into your store in winter park, fl on my way to my office in the mornings. when i do stop in i am dressed for work. inevitably your cups leak around the lid. i have smartened up and now hold a napkin up under the lip of the lid but honestly, as much as we pay for a regular cup of joe we shouldn't have to worry about the lid leaking on our work clothes.",2,Negative
"over the past couple of years, i have noticed several things. first, the shots of espresso are not full anymore. second, the cups are not full anymore. third, consistency is not the same throughout all stores. these are reason enough to go somewhere else. let alone the company changing its free drink program so you have to spend a hefty dollar amount to get a free drink. i really think the company thinks we are all stupid!",1,Very Negative
